docno,current_document,round_no,query_id,username,group,rankings,_id,position,query
ROUND-05-021_021_1_T-4ABUO2,"Volvo is a is a Swedish car manufacturer, founded in 1927. That year, it began manufacturing its first car, Volvo OV4, in Goteborg. Volvo produces automobiles, trucks, buses, construction equipment, and even industrial drive systems. In 2010 Volvo Cars was sold and is now owned by the Chinese automotive company Geely Holding Group.",5,21,4ABUO2,021_1_T,"{u'021': {u'position': 1.0, u'score': 1.0}}",66bd205e3042c451395c09ff,1.0,volvo
ROUND-05-021_021_0_A-8CAL0Q,AB volvo (or volvo) is an automotive brand,5,21,8CAL0Q,021_0_A,"{u'021': {u'position': 1.0, u'score': 0.672175}}",66bd205e3042c451395c0a0c,1.0,volvo
ROUND-05-021_021_0_A-PAIR05,"Volvo was founded in 1927. Initially involved in the automobile industry, Volvo expanded into other manufacturing sectors throughout the twentieth century. Automobile manufacturer Volvo Cars, also based in Gothenburg, was part of AB Volvo until 1999, when it was sold to the Ford Motor Company. Since 2010 Volvo Cars has been owned by Geely Holding Group. Both AB Volvo and Volvo Cars share the iconic Volvo logo and cooperate in running the renowned Volvo Museum in Gothenburg, Sweden. You can buy Volvo vehicles everywhere and choose from a variety of options: from the electric eco-friendly Volvo Ex series to the hybrid multifunctional XC series and the semi-luxury S90 car—Volvo surely has a car for you.",5,21,PAIR05,021_0_A,"{u'021': {u'position': 5.0, u'score': 0.62174743}}",66bd205e3042c451395c0a4b,5.0,volvo
ROUND-05-021_021_0_B-FILLB2,"Today we're going to take a look at the well-established AB Volvo (publ) (STO
B). The company's stock received a lot of attention from a substantial price movement on the OM over the last few months, increasing to kr287 at one point, and dropping to the lows of kr250. Some share price movements can give investors a better opportunity to enter into the stock, and potentially buy at a lower price. A question to answer is whether AB Volvo's current trading price of kr256 is reflective of the actual value of the large-cap or if it is currently undervalued, providing us with the opportunity to buy. Let’s take a look at AB Volvo’s outlook and value based on the most recent financial data to see if there are any catalysts for a price change.",5,21,FILLB2,021_0_B,"{u'021': {u'position': 5.0, u'score': 0.5466501}}",66bd205e3042c451395c0a4c,5.0,volvo
ROUND-05-021_021_0_B-LIST00,"Volvo was founded in 1927. Initially involved in the automobile industry, Volvo expanded into other manufacturing sectors throughout the twentieth century. Automobile manufacturer Volvo Cars, based in Gothenburg, was part of AB Volvo until 1999 when it was sold to the Ford Motor Company. Since 2010, Volvo Cars has been owned by Geely Holding Group. Both AB Volvo and Volvo Cars share the iconic Volvo logo and cooperate in running the renowned Volvo Museum in Gothenburg, Sweden. The Swedish multinational corporation AB Volvo is headquartered in Gothenburg and is a leading manufacturer of trucks, buses, construction equipment, marine and industrial drive systems. In 2016, it became the world's second-largest manufacturer of heavy-duty trucks through its subsidiary Volvo Trucks.",5,21,LIST00,021_0_B,"{u'021': {u'position': 2.0, u'score': 0.6336247}}",66bd205e3042c451395c0a4d,2.0,volvo
ROUND-05-021_021_1_T-LXEDRD,"The Volvo Group is a Swedish multinational car manufacturer founded in 1927, headquartered in Gothenburg. The brand name Volvo was originally registered as trademark in 1911. Volvo's goal was to build cars to handle the country's rough roads. While initially, Volvo was involved mainly in the automobile industry, today Volvo's main activities are production, distribution and sale of trucks, cars, buses, construction equipment and marine and industrial drive systems. AB Volvo owned Volvo cars, which is also based in Gothenburg, Sweden, until it was purchased by Ford Motor Company in 1999. The Volvo Group and Volvo Cars share a logo. Volvo Cars, owned by Geely Holding Group. Volvo is one of Sweden's largest companies.",5,21,LXEDRD,021_1_T,"{u'021': {u'position': 4.0, u'score': 0.0}}",66bd205e3042c451395c0a55,4.0,volvo
ROUND-05-021_021_0_A-FILLA1,"The Volvo Group (Swedish: Volvokoncernen; legally Aktiebolaget Volvo, shortened to AB Volvo, stylized as VOLVO) is a Swedish multinational manufacturing corporation headquartered in Gothenburg. While its core activity is the production, distribution, and sale of trucks, buses, and construction equipment, Volvo also supplies marine and industrial drive systems and financial services. In 2016, it was the world's second-largest manufacturer of heavy-duty trucks with its subsidiary Volvo Trucks.

Volvo was founded in 1927. Initially involved in the automobile industry, Volvo expanded into other manufacturing sectors throughout the twentieth century. Automobile manufacturer Volvo Cars, also based in Gothenburg, was part of AB Volvo until 1999, when it was sold to the Ford Motor Company. Since 2010, Volvo Cars has been owned by the automotive company Geely Holding Group. Both AB Volvo and Volvo Cars share the Volvo logo and cooperate in running the Volvo Museum in Gothenburg, Sweden.",5,21,FILLA1,021_0_A,"{u'021': {u'position': 4.0, u'score': 0.6228386}}",66bd205e3042c451395c0a64,4.0,volvo
ROUND-05-021_021_0_B-FILLB1,"The Volvo Group (Swedish: Volvokoncernen; legally Aktiebolaget Volvo, shortened to AB Volvo, stylized as VOLVO) is a Swedish multinational manufacturing corporation headquartered in Gothenburg. While its core activity is the production, distribution, and sale of trucks, buses, and construction equipment, Volvo also supplies marine and industrial drive systems and financial services. In 2016, it was the world's second-largest manufacturer of heavy-duty trucks with its subsidiary Volvo Trucks.

Volvo was founded in 1927. Initially involved in the automobile industry, Volvo expanded into other manufacturing sectors throughout the twentieth century. Automobile manufacturer Volvo Cars, also based in Gothenburg, was part of AB Volvo until 1999, when it was sold to the Ford Motor Company. Since 2010, Volvo Cars has been owned by the automotive company Geely Holding Group. Both AB Volvo and Volvo Cars share the Volvo logo and cooperate in running the Volvo Museum in Gothenburg, Sweden.",5,21,FILLB1,021_0_B,"{u'021': {u'position': 3.0, u'score': 0.6228386}}",66bd205e3042c451395c0a65,3.0,volvo
ROUND-01-194_194_0_B-8PDCC8,"Designer breeds combine the best of both worlds. Registered, pure dog breeds are “mixed” on purpose to create designer breeds. Intentional mixing of breeds optimizes the best characteristics of each parent. Sometimes the dog may have more than two pure breeds in his bloodline, but unlike a mutt, his lineage can be identified.",1,194,8PDCC8,194_0_B,"{u'194': {u'position': 3.0, u'score': 0.5629156}}",66a025c43042c412de8c5281,3.0,designer dog breeds
ROUND-01-194_194_0_B-ZZM5B4,"Designer breeds combine the best of both worlds. Registered, pure dog breeds are “mixed” on purpose to create designer breeds. Intentional mixing of breeds optimizes the best characteristics of each parent. Sometimes the dog may have more than two pure breeds in his bloodline, but unlike a mutt, his lineage can be identified.",1,194,ZZM5B4,194_0_B,"{u'194': {u'position': 1.0, u'score': 0.5629156}}",66a025c43042c412de8c5282,1.0,designer dog breeds
ROUND-01-194_194_0_B-X3CQB4,"Designer breeds combine the best of both worlds. Registered, pure dog breeds are “mixed” on purpose to create designer breeds. Intentional mixing of breeds optimizes the best characteristics of each parent. Sometimes the dog may have more than two pure breeds in his bloodline, but unlike a mutt, his lineage can be identified.",1,194,X3CQB4,194_0_B,"{u'194': {u'position': 2.0, u'score': 0.5629156}}",66a025c43042c412de8c5283,2.0,designer dog breeds
ROUND-01-194_194_0_T-XJJWBO,"Designer breeds are loosely referred to as hybrids, but this is not accurate terminology. True hybrids are created when breeding occurs between different species. The offspring produced by mixing two bloodlines within a species should be more accurately referred to as crossbreeds.
some of Its advantages :Careful breeding may produce pups that have the best qualities of both parents, Genetics are often enhanced by crossbreeding, Gene pools can be fickle and disadvantages: The combination of breeds may not produce results as consistent as those obtained when mating pure breeds, Recessive traits.
some commonly recognized designer breeds: Cockapoo, Malti-poo, Peke-a-poo, Labradoodle, Goldendoodle, Goldador, Puggle, Schnoodle, Yorkipoo.",1,194,XJJWBO,194_0_T,"{u'194': {u'position': 4.0, u'score': 0.0}}",66a025c43042c412de8c52a0,4.0,designer dog breeds
ROUND-01-194_194_0_T-4ABUO2,"Designer dogs, also known as hybrid dogs, are the offsprings of the purposeful breeding of two different purebred dogs. These breeds are often sought after as it is believed that intentional mixing of breeds optimizes the best characteristics of each parent and may help avoid certain undesirable recessive traits by adding strength to the gene pool. Sometimes the dog may have more than two pure breeds in his bloodline, but his lineage can still be identified. These hybrids are all given a smushed name of the two parents, such as Jug (for a Jack Russell and Pug) and the Beabull (Beagle mixed with a Bulldog). Popular designer dog breeds include the Labradoodle, the Goldendoodle, the Cockapoo, and the Puggle. We've put together this list of 20 of the more popular designer dog breeds so you can get to know them all a little better.",1,194,4ABUO2,194_0_T,"{u'194': {u'position': 2.0, u'score': 0.338492844342}}",66a025c43042c412de8c52a5,2.0,designer dog breeds
ROUND-01-194_194_1_T-7KO86D,"20 Designer Dog Breeds (With Pictures, Traits and Information)

What exactly is the difference between a mixed breed and a designer dog? When you think of a designer, you probably think of expensive fashion, so why are dogs given this label (no pun intended)? In a nutshell, designer dogs are the offspring of the purposeful breeding of two different purebred dogs.

This type of breeding has been done quite deliberately, so you end up with the best of two very different breeds. These hybrids are all given a smushed name of the two parents, such as Jug (for a Jack Russell Terrier and Pug cross) and the Beabull (Beagle mixed with a Bulldog).

We've put together this list of 20 of the more popular designer dog breeds so you can get to know them.

The Cavachon is a combination of the Cavalier King Charles Spaniel and the Bichon Frise breeds.",1,194,7KO86D,194_1_T,"{u'194': {u'position': 3.0, u'score': 0.0}}",66a025c43042c412de8c52a6,3.0,designer dog breeds
ROUND-01-194_194_0_T-GE2L8I,"Designer dog breeds, also known as hybrids, combine the best of both worlds. Registered, pure dog breeds are ""mixed"" on purpose to create designer breeds. Intentional mixing of breeds optimizes the best characteristics of each parent. Sometimes the dog may have more than two pure breeds in his bloodline, but unlike a mutt, his lineage can be identified. Designer dog breeds have been rising in popularity, and today you can find designer breeds of all shapes, sizes and temperaments. Top designer dog breeds who are well-known are the labradoodle, the puggle and the pomsky.",1,194,GE2L8I,194_0_T,"{u'194': {u'position': 1.0, u'score': 1.0}}",66a025c43042c412de8c52ad,1.0,designer dog breeds
ROUND-01-194_194_1_T-FVLT16,"Dogs play an important role in our society, since their domestication 30,000 years ago. During a big part of these time, humans were breeding dogs according to desired features, and tasks like hunting. This is how dog breeds were created.
Pure breed dogs are dogs of known lineage, and usually have very specific physical and behavioral traits. A mixed breeds are dog whose lineage is not known, and they can look very differently. Designer breeds are created by breeding pure breed dogs. This way there is a high chance to get desired features. This combines the best of the two worlds - known lineage and genetic diversity. ",1,194,FVLT16,194_1_T,"{u'194': {u'position': 2.0, u'score': 0.541344916552}}",66a025c43042c412de8c52b2,2.0,designer dog breeds
ROUND-01-194_194_1_T-PVFT27,"Designer breeds combine the best of both worlds. Registered, pure dog breeds are mixed on purpose to create designer breeds. Intentional mixing of breeds optimizes the best characteristics of each parent. Sometimes the dog may have more than two pure breeds in his bloodline, but unlike a mutt, his lineage can be identified.
Designer breeds are loosely referred to as hybrids, but this is not accurate terminology. True hybrids are created when breeding occurs between different species. The offspring produced by mixing two bloodlines within a species should be more accurately referred to as crossbreeds. In short, a mixed breed dog or mutt is one of undocumented parentage, while a crossbreed or designer dog has identifiable parents of two validated breeds.
",1,194,PVFT27,194_1_T,"{u'194': {u'position': 4.0, u'score': 0.549638967126}}",66a025c43042c412de8c52b3,4.0,designer dog breeds
ROUND-01-194_194_0_A-5NT5J0,"Designer breeds combine the best of both worlds. Registered, pure dog breeds are mixed on purpose to create designer breeds. Intentional mixing of breeds optimizes the best characteristics of each parent. Sometimes the dog may have more than two pure breeds in his bloodline, but unlike a mutt, his lineage can be identified. Designer breeds are loosely referred to as hybrids, but this is not accurate terminology. True hybrids are created when breeding occurs between different species. The offspring produced by mixing two bloodlines within a species should be more accurately referred to as crossbreeds. briefly, a mixed breed dog or mutt is one of undocumented parentage, while a crossbreed or designer dog has identifiable parents of two validated breeds. For a designer breed to become recognized as a new breed, an established kennel club has to review the documented ancestry of the breed back to the original parents. Creating a new breed requires careful, purposeful breeding.",1,194,5NT5J0,194_0_A,"{u'194': {u'position': 5.0, u'score': 0.6357836}}",66a025c43042c412de8c52de,5.0,designer dog breeds
ROUND-01-194_194_0_A-8CAL0Q,"What is the difference between a mixed dog breed and a designer dog breed? Essencially, designer dogs are the offspring of the purposeful breeding of two different purebred dogs. This type of breeding has been done quite deliberately, so dog owners end up with the best of two very different dog breeds. These hybrids are given a smushed name of the two parents, such as Jug (for a Jack Russell Terrier and Pug cross) and the Beabull (Beagle mixed with a Bulldog).
Some people like to call designer dogs hybrids. This isn't factual. Hybrids are created when crossbreeding takes place between two species. Designer dogs are crossbreeds or mixed breeds born of registered doggy parents.
Despite the steep price tag, many dog lovers buy designer dog breeds. The reason for buying a hybrid designer dog is that hybrids are dogs that have the positive attributes of two separate dog breeds.
",1,194,8CAL0Q,194_0_A,"{u'194': {u'position': 4.0, u'score': 0.5932175}}",66a025c43042c412de8c52e0,4.0,designer dog breeds
ROUND-01-194_194_0_A-PHSFCK,"What is a designer dog breed?
In the society of dogs, the class system has historically been divided into pure breeds and mixed breeds. The ""blue bloods"", or dogs of pedigree, were considered upper crust, while dogs of undocumented heritage (mixed breed, mutts, and mongrels) were considered common. However, the canine class system, much like human hierarchy, has been altered over time. Having a noble pure-bred birthright no longer always makes for a more desirable, prestigious, or expensive pet.
Designer breeds combine the best of both worlds. Registered, pure dog breeds are ""mixed"" on purpose to create designer breeds. Intentional mixing of breeds optimizes the best characteristics of each parent. Sometimes the dog may have more than two pure breeds in his bloodline, but unlike a mutt, his lineage can be identified.
""The offspring produced by mixing two bloodlines within a species... should be more accurately referred to as crossbreeds.""
",1,194,PHSFCK,194_0_A,"{u'194': {u'position': 6.0, u'score': 0.6445731}}",66a025c43042c412de8c52e2,6.0,designer dog breeds
ROUND-01-194_194_0_T-3QROR8,"What are designer dog breeds? Designer dog breeds combine the best of both worlds. Registered, pure dog breeds are mixed on purpose to create designer breeds. Intentional mixing of breeds optimizes the best characteristics of each parent. Sometimes the dog may have more than two pure breeds in his bloodline, but unlike a mutt, his lineage can be identified.
Simply breeding a Standard Poodle to a Golden Retriever producing a first generation of mixed pups does not qualify the litter as a recognized new breed. Creating a new breed requires careful, purposeful breeding. It took a while to create the new breed of dog called Goldendoodle.
In a nutshell, designer dogs are the offspring of the purposeful breeding of two different purebred dogs. This type of breeding has been done quite deliberately, so you end up with the best of two very different breeds, like Labradoodle, Puggle, Goldador, Schnoodle, Pomsky.
",1,194,3QROR8,194_0_T,"{u'194': {u'position': 3.0, u'score': 0.0617580441258}}",66a025c43042c412de8c52e3,3.0,designer dog breeds
ROUND-01-194_194_1_T-AWG80T,"Goldendoodle, Jackabee, and Raggle. At first glance, these names sound like they might be recently released Crayola crayon colors. Wrong! Those are actually the registered names of designer dog breeds as given by the International Designer Canine Registry.
You might wonder if a designer dog is just an expensive canine found in the fancy section of pet stores. Yes, you are likely to pay a higher price for one of these breeds, but a designer dog is much more complex than just a mixed breed dog. Theyre a cross between two purebred dogs, meaning they are from the first generation of offspring.
Typically, designer dogs are given a name that combines the two purebred parents breeds. People often purchase designer dogs when looking for certain qualities from different breeds. Dog DNA tests can provide valuable insight into your dogs genetics. This test, in particular, receives high marks for accuracy.

",1,194,AWG80T,194_1_T,"{u'194': {u'position': 1.0, u'score': 1.0}}",66a025c43042c412de8c52e4,1.0,designer dog breeds
ROUND-02-194_194_0_B-8PDCC8,"Designer breeds combine the best of both worlds. Registered, pure dog breeds are “mixed” on purpose to create designer breeds. Intentional mixing of breeds optimizes the best characteristics of each parent. Sometimes the dog may have more than two pure breeds in his bloodline, but unlike a mutt, his lineage can be identified.",2,194,8PDCC8,194_0_B,"{u'194': {u'position': 1.0, u'score': 0.56291544}}",66a809893042c4582ad2be11,1.0,designer dog breeds
ROUND-02-194_194_0_B-X3CQB4,"Designer breeds combine the best of both worlds. Registered, pure dog breeds are “mixed” on purpose to create designer breeds. Intentional mixing of breeds optimizes the best characteristics of each parent. Sometimes the dog may have more than two pure breeds in his bloodline, but unlike a mutt, his lineage can be identified.",2,194,X3CQB4,194_0_B,"{u'194': {u'position': 2.0, u'score': 0.56291544}}",66a809893042c4582ad2be12,2.0,designer dog breeds
ROUND-02-194_194_0_T-4ABUO2,"Designer dog breeds, also known as hybrids, are the offsprings of the purposeful breeding of two different purebred dogs. It is believed that intentional mixing of breeds optimizes the best characteristics of each parent and may help avoid certain undesirable recessive traits. Sometimes the dog may have more than two pure breeds in his bloodline, but unlike a mutt, his lineage can be identified. These hybrids are all given a smushed name of the two parents, such as Jug (for a Jack Russell and Pug) and the Beabull (Beagle mixed with a Bulldog). Popular designer dog breeds include the Labradoodle, the Pomsky and the Cockapoo. We've put together this list of 20 of the more popular designer dog breeds so you can get to know them all a little better.",2,194,4ABUO2,194_0_T,"{u'194': {u'position': 4.0, u'score': 0.0}}",66a809893042c4582ad2be30,4.0,designer dog breeds
ROUND-02-194_194_0_T-GE2L8I,"Designer dog breeds, also known as hybrids, combine the best of both worlds. Registered, pure dog breeds are ""mixed"" on purpose to create designer breeds. Intentional mixing of breeds optimizes the best characteristics of each parent. Sometimes the dog may have more than two pure breeds in his bloodline, but unlike a mutt, his lineage can be identified. Designer dog breeds have been rising in popularity, and today you can find designer breeds of all shapes, sizes and temperaments. Top designer dog breeds who are well-known are the labradoodle, the puggle and the pomsky.",2,194,GE2L8I,194_0_T,"{u'194': {u'position': 1.0, u'score': 1.0}}",66a809893042c4582ad2be36,1.0,designer dog breeds
ROUND-02-194_194_1_T-FVLT16,"Dogs play an important role in our society, since their domestication 30,000 years ago. During a big part of these time, humans were breeding dogs according to desired features, and tasks like hunting. This is how dog breeds were created.
Pure breed dogs are dogs of known lineage, and usually have very specific physical and behavioral traits. A mixed breeds are dog whose lineage is not known, and they can look very differently. Designer breeds are created by breeding pure breed dogs. This way there is a high chance to get desired features. This combines the best of the two worlds - known lineage and genetic diversity. A perfect example for a designer breed is the Goldador, created by crossing a Labrador Retriever and a Golden Retriever (Goldador is a combination of the names). The idea was to create a sensitive and tolerant dog, and it succeeded. ",2,194,FVLT16,194_1_T,"{u'194': {u'position': 2.0, u'score': 0.525326135264}}",66a809893042c4582ad2be3b,2.0,designer dog breeds
ROUND-02-194_194_1_T-PVFT27,"The encyclopaedia Britannica traces what was the designer dog fad to the late 20th century when breeders began to cross purebred Poodles with other purebred breeds to obtain a dog with the Poodle's hypoallergenic coat, along with various desirable characteristics from other breeds.
The resulting puppies are called by a portmanteau word made up of syllables (or sounds) from the breed names of the two purebred parents, such as Schnoodle (Schnauzer and Poodle cross), or Shepsky (German Shepherd Dog/Siberian Husky cross). Other purebred breeds are being crossed to provide designer dogs described with an endless range of created labels, such as the Puggle (Pug and Beagle cross). There are even complex crosses (with multiple breeds in recent ancestry) being labeled in this manner, such as the German Chusky (German Shepherd Dog, Siberian Husky and Chow Chow cross).",2,194,PVFT27,194_1_T,"{u'194': {u'position': 4.0, u'score': 0.0}}",66a809893042c4582ad2be3c,4.0,designer dog breeds
ROUND-02-194_194_0_A-5NT5J0,"Designer breeds combine the best of both worlds. Registered, pure dog breeds are ""mixed"" on purpose to create designer breeds. Intentional mixing of breeds optimizes the best characteristics of each parent. Sometimes the dog may have more than two pure breeds in his bloodline, but unlike a mutt, his lineage can be identified. True hybrids are created when breeding occurs between different species.",2,194,5NT5J0,194_0_A,"{u'194': {u'position': 3.0, u'score': 0.61396116}}",66a809893042c4582ad2be67,3.0,designer dog breeds
ROUND-02-194_194_0_A-8CAL0Q,"What is the difference between a mixed dog breed and a designer dog breed? Essencially, designer dogs are the offspring of the purposeful breeding of two different purebred dogs. This type of breeding has been done quite deliberately, so dog owners end up with the best of two very different dog breeds. These hybrids are given a smushed name of the two parents, such as Jug (for a Jack Russell Terrier and Pug cross) and the Beabull (Beagle mixed with a Bulldog).
Some people like to call designer dogs hybrids. This isn't factual. Hybrids are created when crossbreeding takes place between two species. Designer dogs are crossbreeds or mixed breeds born of registered doggy parents.
Despite the steep price tag, many dog lovers buy designer dog breeds. The reason for buying a hybrid designer dog is that hybrids are dogs that have the positive attributes of two separate dog breeds.
",2,194,8CAL0Q,194_0_A,"{u'194': {u'position': 5.0, u'score': 0.59321725}}",66a809893042c4582ad2be69,5.0,designer dog breeds
ROUND-02-194_194_0_A-PHSFCK,"Designer breeds combine the best of both worlds. Registered, pure dog breeds are ""mixed"" on purpose to create designer breeds. Intentional mixing of breeds optimizes the best characteristics of each parent. Sometimes the dog may have more than two pure breeds in his bloodline, but unlike a mutt, his lineage can be identified.
In the society of dogs, the class system has historically been divided into pure breeds and mixed breeds. The ""blue bloods"", or dogs of pedigree, were considered upper crust, while dogs of undocumented heritage (mixed breed, mutts, and mongrels) were considered common. However, the canine class system, much like human hierarchy, has been altered over time. Having a noble pure-bred birthright no longer always makes for a more desirable, prestigious, or expensive pet.
""The offspring produced by mixing two bloodlines within a species should be more accurately referred to as crossbreeds.""
",2,194,PHSFCK,194_0_A,"{u'194': {u'position': 6.0, u'score': 0.6277251}}",66a809893042c4582ad2be6b,6.0,designer dog breeds
ROUND-02-194_194_0_T-3QROR8,"What are designer dog breeds? Designer breeds combine registered, pure dog breeds that are mixed on purpose to create designer breeds. Intentional mixing of breeds optimizes the best characteristics of each parent. Sometimes the dog may have more than two pure breeds in his bloodline, but unlike a mutt, his lineage can be identified.
The Top 6 Designer Dog Breeds are 1. Cavachon ,2. Chiweenie ,3. Chorkie ,4. Chug ,5. Cockapoo ,6. Goldador.
Creating a new breed requires careful, purposeful dog breeding.
In a nutshell, designer dogs are the offspring of the purposeful breeding of two different purebred dogs. This type of breeding has been done quite deliberately, so you end up with the best of two very different breeds, like Labradoodle, Puggle, Goldador, Schnoodle, Pomsky.
",2,194,3QROR8,194_0_T,"{u'194': {u'position': 2.0, u'score': 0.969454350137}}",66a809893042c4582ad2be6c,2.0,designer dog breeds
ROUND-02-194_194_1_T-AWG80T,"Goldendoodle, Jackabee, and Raggle. At first glance, these names sound like they might be recently released Crayola crayon colors. Wrong! Those are actually the registered names of designer dog breeds as given by the International Designer Canine Registry.
You might wonder if a designer dog is just an expensive canine found in the fancy section of pet stores. Yes, you are likely to pay a higher price for one of these breeds, but a designer dog is much more complex than just a mixed breed dog. Theyre a cross between two purebred dogs, meaning they are from the first generation of offspring.
Typically, designer dogs are given a name that combines the two purebred parents breeds. People often purchase designer dogs when looking for certain qualities from different breeds. Dog DNA tests can provide valuable insight into your dogs genetics. This test, in particular, receives high marks for accuracy.

",2,194,AWG80T,194_1_T,"{u'194': {u'position': 1.0, u'score': 1.0}}",66a809893042c4582ad2be6d,1.0,designer dog breeds
ROUND-02-194_194_1_T-7KO86D,"Goldendoodle, Jackabee, and Raggle. At first glance, these names sound like they might be recently released Crayola crayon colors. Wrong! Those are actually the registered names of designer dog breeds as given by the International Designer Canine Registry. You might wonder if a designer dog is just an expensive canine found in the fancy section of pet stores. Yes, dog breads can seem like luxury products, but a designer dog is much more complex than just a mixed breed dog. Designer dogs offer a cross between two purebred dogs, meaning they are from the first generation of offspring. most of the time those dogs will be named to reflect their origin - like Cavachon, Cavalier and Bichon Frise. People often purchase designer dogs when looking for certain qualities from different breeds. Dog DNA tests can provide valuable insight into your dogs genetics. This test, in particular, receives high marks for accuracy.",2,194,7KO86D,194_1_T,"{u'194': {u'position': 3.0, u'score': 0.913649316358}}",66a809893042c4582ad2be6f,3.0,designer dog breeds
ROUND-02-194_194_0_B-ZZM5B4,"Designer breeds combine the best of both worlds. Dog crossbreeds are combinations of lineages of the domestic dog. Registered, noble pure dog breeds are mixed on purpose to create designer breeds, like Standard Poodle and Golden Retriever. Intentional mixing of breeds optimizes the best characteristics and genetic traits of each parent. The dog may have more than two pure breeds in his bloodline, but unlike a mutt, his lineage can be identified. The offspring produced by mixing two bloodlines within a species, should be more accurately referred to as crossbreeds. Note that a mixed breed dog or mutt is one of undocumented parentage, while a crossbreed or designer dog has identifiable parents of two validated breeds.",2,194,ZZM5B4,194_0_B,"{u'194': {u'position': 4.0, u'score': 0.6107885}}",66a809893042c4582ad2be70,4.0,designer dog breeds
ROUND-02-194_194_0_T-XJJWBO,"A designer dog breeds is created when a registered, full breed dog is mixed with another on purpose. You may think this sounds like a run of the mill dog, but that is not the case. The difference between a designer dog and a mixed dog breed is the bloodline. Designer dogs come from two fully registered bloodlines and can prove they have the pedigree. Some people like to call designer dogs hybrids. This is not factual. Hybrids are created when crossbreeding takes place between two species. Designer dogs are crossbreeds or mixed breeds born of registered doggy parents. While calling your dog a hybrid may sound cool, it could also leave people wondering what you have been trying to create in your basement. Terminology is key in some situations. Careful breeding may produce pups that have the best qualities of both parents.
some commonly recognized designer breeds:Goldendoodle, Goldador, Puggle, Schnoodle, Yorkipoo.",2,194,XJJWBO,194_0_T,"{u'194': {u'position': 3.0, u'score': 0.364251551184}}",66a809893042c4582ad2be7f,3.0,designer dog breeds
ROUND-03-194_194_0_B-8PDCC8,"Designer breeds combine the best of both worlds. Registered, pure dog breeds are “mixed” on purpose to create designer breeds. Intentional mixing of breeds optimizes the best characteristics of each parent. Sometimes the dog may have more than two pure breeds in his bloodline, but unlike a mutt, his lineage can be identified.",3,194,8PDCC8,194_0_B,"{u'194': {u'position': 3.0, u'score': 0.56291544}}",66b0b90d3042c46fa0d090eb,3.0,designer dog breeds
ROUND-03-194_194_0_B-X3CQB4,"Designer breeds combine the best of both worlds. Registered, pure dog breeds are “mixed” on purpose to create designer breeds. Intentional mixing of breeds optimizes the best characteristics of each parent. Sometimes the dog may have more than two pure breeds in his bloodline, but unlike a mutt, his lineage can be identified.",3,194,X3CQB4,194_0_B,"{u'194': {u'position': 2.0, u'score': 0.56291544}}",66b0b90d3042c46fa0d090ec,2.0,designer dog breeds
ROUND-03-194_194_0_T-4ABUO2,"Designer dog breeds, also known as hybrids, are the offsprings of the purposeful breeding of two different purebred dogs. Sometimes the dog may have more than two pure breeds in his bloodline, but unlike a mutt, his lineage can be identified. Popular designer dog breeds include the Labradoodle, the Puggle and the Cockapoo. We've put together this list of 20 of the more popular designer dog breeds so you can get to know them all a little better.",3,194,4ABUO2,194_0_T,"{u'194': {u'position': 3.0, u'score': 0.387807964095}}",66b0b90d3042c46fa0d0910a,3.0,designer dog breeds
ROUND-03-194_194_0_T-GE2L8I,"Designer dog breeds, also known as hybrids, combine the best of both worlds. Registered, pure dog breeds are ""mixed"" on purpose to create designer breeds. Intentional mixing of breeds optimizes the best characteristics of each parent. Sometimes the dog may have more than two pure breeds in his bloodline, but unlike a mutt, his lineage can be identified. Designer dog breeds have been rising in popularity, and today you can find designer breeds of all shapes, sizes and temperaments. Top designer dog breeds who are well-known are the labradoodle, the puggle and the pomsky.",3,194,GE2L8I,194_0_T,"{u'194': {u'position': 1.0, u'score': 1.0}}",66b0b90d3042c46fa0d09110,1.0,designer dog breeds
ROUND-03-194_194_1_T-FVLT16,"Dogs play an important role in our society, since their domestication 30,000 years ago. During a big part of these time, humans were breeding dogs according to desired features, and tasks like hunting. This is how dog breeds were created.
Pure breed dogs are dogs of known lineage, and usually have very specific physical and behavioral traits. A mixed breeds are dog whose lineage is not known, and they can look very differently. Designer breeds are created by breeding pure breed dogs. This way there is a high chance to get desired features. This combines the best of the two worlds - known lineage and genetic diversity. A perfect example for a designer breed is the Goldador, created by crossing a Labrador Retriever and a Golden Retriever (Goldador is a combination of the names). The idea was to create a sensitive and tolerant dog, and it succeeded. ",3,194,FVLT16,194_1_T,"{u'194': {u'position': 2.0, u'score': 0.498460013881}}",66b0b90d3042c46fa0d09115,2.0,designer dog breeds
ROUND-03-194_194_0_A-5NT5J0,"Designer breeds combine the best of both worlds. Registered, pure dog breeds are ""mixed"" on purpose to create designer breeds. Intentional mixing of breeds optimizes the best characteristics of each parent. Sometimes the dog may have more than two pure breeds in his bloodline, but unlike a mutt, his lineage can be identified. True hybrids are created when breeding occurs between different species.",3,194,5NT5J0,194_0_A,"{u'194': {u'position': 4.0, u'score': 0.6139611}}",66b0b90d3042c46fa0d09140,4.0,designer dog breeds
